"_id","entity","object_id","date","request","action","set_id","user_id","result","taskName","__v"
"57071d7e6e5aaa9f400003b9","object spark","5","Fri Apr 08 2016 05:54:54 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071d806e5aaa9f400003ba","object spark","5","Fri Apr 08 2016 05:54:56 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071d896e5aaa9f400003bb","object spark","5","Fri Apr 08 2016 05:55:05 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071d8e6e5aaa9f400003bc","object spark","5","Fri Apr 08 2016 05:55:10 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071d936e5aaa9f400003bd","object spark","5","Fri Apr 08 2016 05:55:15 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071da06e5aaa9f400003be","object spark","5","Fri Apr 08 2016 05:55:28 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071da26e5aaa9f400003bf","object spark","5","Fri Apr 08 2016 05:55:30 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071da76e5aaa9f400003c0","object spark","5","Fri Apr 08 2016 05:55:35 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071dac6e5aaa9f400003c1","object spark","5","Fri Apr 08 2016 05:55:40 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071f406e5aaa9f400003cc","object spark","5","Fri Apr 08 2016 06:02:24 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071f486e5aaa9f400003ce","object spark","5","Fri Apr 08 2016 06:02:32 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"57071f546e5aaa9f400003cf","object spark","5","Fri Apr 08 2016 06:02:44 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"5707209a6e5aaa9f400003d2","object spark","5","Fri Apr 08 2016 06:08:10 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720b96e5aaa9f400003d8","object spark","5","Fri Apr 08 2016 06:08:41 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720c26e5aaa9f400003da","object spark","5","Fri Apr 08 2016 06:08:50 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720c86e5aaa9f400003db","object spark","5","Fri Apr 08 2016 06:08:56 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720cf6e5aaa9f400003dc","object spark","5","Fri Apr 08 2016 06:09:03 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720d26e5aaa9f400003dd","object spark","5","Fri Apr 08 2016 06:09:06 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720da6e5aaa9f400003de","object spark","5","Fri Apr 08 2016 06:09:14 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720e46e5aaa9f400003df","object spark","5","Fri Apr 08 2016 06:09:24 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720e86e5aaa9f400003e0","object spark","5","Fri Apr 08 2016 06:09:28 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570720eb6e5aaa9f400003e1","object spark","5","Fri Apr 08 2016 06:09:31 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570742086e5aaa9f400003ed","object spark","5","Fri Apr 08 2016 08:30:48 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570742eb6e5aaa9f400003f0","object spark","2","Fri Apr 08 2016 08:34:35 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"570742ef6e5aaa9f400003f2","object spark","4","Fri Apr 08 2016 08:34:39 GMT+0000 (UTC)","/getDuration/A/4","getDuration","A","ertest","4:120000","להתלבש ","0"
"570743426e5aaa9f400003fb","object spark","3","Fri Apr 08 2016 08:36:02 GMT+0000 (UTC)","/getDuration/A/3","getDuration","A","ertest","3:600000","לאכול","0"
"5709c0316e5aaa9f40000470","object spark","4","Sun Apr 10 2016 05:53:37 GMT+0000 (UTC)","/getDuration/A/4","getDuration","A","ertest","4:120000","להתלבש ","0"
"5709c0326e5aaa9f40000471","object spark","3","Sun Apr 10 2016 05:53:38 GMT+0000 (UTC)","/getDuration/A/3","getDuration","A","ertest","3:600000","לאכול","0"
"5709c0386e5aaa9f40000473","object spark","1","Sun Apr 10 2016 05:53:44 GMT+0000 (UTC)","/getDuration/A/1","getDuration","A","ertest","1:120000","לשתות קפה","0"
"5709c0546e5aaa9f4000047e","object spark","5","Sun Apr 10 2016 05:54:12 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"5709c93f6e5aaa9f40000488","object spark","2","Sun Apr 10 2016 06:32:15 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709c9476e5aaa9f40000489","object spark","2","Sun Apr 10 2016 06:32:23 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709c9496e5aaa9f4000048a","object spark","2","Sun Apr 10 2016 06:32:25 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709c9506e5aaa9f4000048b","object spark","2","Sun Apr 10 2016 06:32:32 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709cada6e5aaa9f40000492","object spark","2","Sun Apr 10 2016 06:39:06 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709cc626e5aaa9f40000498","object spark","2","Sun Apr 10 2016 06:45:38 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709cc856e5aaa9f4000049c","object spark","2","Sun Apr 10 2016 06:46:13 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d31f6e5aaa9f400004a3","object spark","2","Sun Apr 10 2016 07:14:23 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d3296e5aaa9f400004a4","object spark","2","Sun Apr 10 2016 07:14:33 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d3366e5aaa9f400004a5","object spark","2","Sun Apr 10 2016 07:14:46 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d3456e5aaa9f400004a7","object spark","2","Sun Apr 10 2016 07:15:01 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d3466e5aaa9f400004a8","object spark","2","Sun Apr 10 2016 07:15:02 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d34c6e5aaa9f400004a9","object spark","2","Sun Apr 10 2016 07:15:08 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d34f6e5aaa9f400004aa","object spark","2","Sun Apr 10 2016 07:15:11 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d68c6e5aaa9f400004ba","object spark","2","Sun Apr 10 2016 07:29:00 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709d6966e5aaa9f400004bb","object spark","2","Sun Apr 10 2016 07:29:10 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e1b46e5aaa9f400004ca","object spark","2","Sun Apr 10 2016 08:16:36 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e5116e5aaa9f400004cf","object spark","2","Sun Apr 10 2016 08:30:57 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e5196e5aaa9f400004d0","object spark","2","Sun Apr 10 2016 08:31:05 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e5326e5aaa9f400004d1","object spark","2","Sun Apr 10 2016 08:31:30 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e53a6e5aaa9f400004d2","object spark","2","Sun Apr 10 2016 08:31:38 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"5709e5606e5aaa9f400004d3","object spark","2","Sun Apr 10 2016 08:32:16 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"570a01936e5aaa9f400004e5","object spark","1","Sun Apr 10 2016 10:32:35 GMT+0000 (UTC)","/getDuration/A/1","getDuration","A","ertest","1:120000","לשתות קפה","0"
"570a01da6e5aaa9f400004e9","object spark","3","Sun Apr 10 2016 10:33:46 GMT+0000 (UTC)","/getDuration/A/3","getDuration","A","ertest","3:600000","לאכול","0"
"570a020c6e5aaa9f400004ee","object spark","4","Sun Apr 10 2016 10:34:36 GMT+0000 (UTC)","/getDuration/A/4","getDuration","A","ertest","4:120000","להתלבש ","0"
"570a02666e5aaa9f400004f8","object spark","5","Sun Apr 10 2016 10:36:06 GMT+0000 (UTC)","/getDuration/A/5","getDuration","A","ertest","5:120000","לקום","0"
"570b11b56e5aaa9f40000521","object spark","1","Mon Apr 11 2016 05:53:41 GMT+0000 (UTC)","/getDuration/A/1","getDuration","A","ertest","1:120000","לשתות קפה","0"
"570b11b66e5aaa9f40000523","object spark","3","Mon Apr 11 2016 05:53:42 GMT+0000 (UTC)","/getDuration/A/3","getDuration","A","ertest","3:600000","לאכול","0"
"570b11cd6e5aaa9f40000532","object spark","4","Mon Apr 11 2016 05:54:05 GMT+0000 (UTC)","/getDuration/A/4","getDuration","A","ertest","4:120000","להתלבש ","0"
"570b12216e5aaa9f40000535","object spark","2","Mon Apr 11 2016 05:55:29 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"570b19286e5aaa9f4000053b","object spark","2","Mon Apr 11 2016 06:25:28 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
"570b19446e5aaa9f4000053c","object spark","2","Mon Apr 11 2016 06:25:56 GMT+0000 (UTC)","/getDuration/A/2","getDuration","A","ertest","2:60000","לצחצח שיניים","0"
